2017-05-09$16:56:39.099Z$z120cvuygtrpxjx4504cijhj5teevvzh24k$http://www.tandfonline.com/doi/full/10.1080/03081079.2017.1308361#.WQ6qWEfNVYQ.google_plusone_share$N$https://plus.google.com/114639324454561719018/posts/PQ7QJSmxo2P$post$Mohit Tiwary$114639324454561719018$https://plus.google.com/114639324454561719018$$$$'<a href="http://www.tandfonline.com/doi/full/10.1080/03081079.2017.1308361#.WQ6qWEfNVYQ.google_plusone_share" class="ot-anchor">http://www.tandfonline.com/doi/full/10.1080/03081079.2017.1308361#.WQ6qWEfNVYQ.google_plusone_share</a>\\ufeff'
2017-05-09$10:11:17.464Z$z120fbpa2la4czkd4233stzwlun0dpxux$A very interesting and insightful article, must read -\n\nhttp://dx.doi.org/10.1080/03081079.2017.1308361...$N$https://plus.google.com/115254272293222347002/posts/77BTyRxfN6B$post$Swarup Narain Bhatnagar$115254272293222347002$https://plus.google.com/115254272293222347002$$$$'A very interesting and insightful article, must read - <br /><br /><a href="http://dx.doi.org/10.1080/03081079.2017.1308361" class="ot-anchor">http://dx.doi.org/10.1080/03081079.2017.1308361</a>\\ufeff'
2017-05-09$06:16:14.954Z$z120sjswkq3fv3fko23kdr4p3qioxvq0h$http://dx.doi.org/10.1080/03081079.2017.1308361$N$https://plus.google.com/115722515488681320343/posts/4QYNT1diNgG$post$Saroj Srivastava$115722515488681320343$https://plus.google.com/115722515488681320343$$$$'<a href="http://dx.doi.org/10.1080/03081079.2017.1308361" class="ot-anchor">http://dx.doi.org/10.1080/03081079.2017.1308361</a>\\ufeff'
2017-05-08$17:10:09.401Z$z121df4zblitcnu4104cjv1xkqmrdx4hssw0k$http://dx.doi.org/10.1080/03081079.2017.1308361$N$https://plus.google.com/113027828028775575115/posts/NiMGT8xvJgq$post$atul sehdev$113027828028775575115$https://plus.google.com/113027828028775575115$$$$'<a href="http://dx.doi.org/10.1080/03081079.2017.1308361" class="ot-anchor">http://dx.doi.org/10.1080/03081079.2017.1308361</a>\\ufeff'
2017-05-14$14:15:00.296Z$z121dzwjyyb4xj15c04cfrsq5qzsivwgjb0$wonderful paper....excellent.\n\n\n#quantum\n\nhttp://dx.doi.org/10.1080/03081079.2017.1308361$Y$https://plus.google.com/112130040421041825392/posts/V7AbdJyopxZ$post$Radha Malhotra$112130040421041825392$https://plus.google.com/112130040421041825392$$$$'wonderful paper....excellent.<br /><br /><br /><a rel="nofollow" class="ot-hashtag" href="https://plus.google.com/s/%23quantum">#quantum</a><br /><br /><a href="http://dx.doi.org/10.1080/03081079.2017.1308361" class="ot-anchor">http://dx.doi.org/10.1080/03081079.2017.1308361</a>\\ufeff'
2017-06-01$17:55:10.072Z$z121ens5nqvptddra04cfptzzrixxlvwszg0k$http://dx.doi.org/10.1080/03081079.2017.1308361$Y$https://plus.google.com/107092765524036787636/posts/fXBUEMJww69$share$Radha Pyari$107092765524036787636$https://plus.google.com/107092765524036787636$z13hw3homw2mv3gik04cepbojumks11ikao$111455321192996866902$Saurabh Bhatnagar$'<a href="http://dx.doi.org/10.1080/03081079.2017.1308361" class="ot-anchor">http://dx.doi.org/10.1080/03081079.2017.1308361</a>\\ufeff'
2017-05-13$03:45:49.754Z$z121ixqzoz3wuj4t223dd1gyrtmfylpro04$Great research by DEI\nCentre for Consciousness Studies\n\n\nhttp://dx.doi.org/10.1080/03081079.2017.1308361...$N$https://plus.google.com/107760862490461214618/posts/6iJmKDsuUTK$post$Rewari ABHEY SINGH YADAV$107760862490461214618$https://plus.google.com/107760862490461214618$$$$'Great research by DEI<br />Centre for Consciousness Studies<br /><br /><br /><a href="http://dx.doi.org/10.1080/03081079.2017.1308361" class="ot-anchor">http://dx.doi.org/10.1080/03081079.2017.1308361</a>\\ufeff'
2017-05-14$06:32:59.753Z$z121izzajvapx3b4h04cifqamtbruxlomj4$Great work http://www.tandfonline.com/doi/full/10.1080/03081079.2017.1308361$N$https://plus.google.com/106022787328719533899/posts/Qd3itsHiwJh$post$manpreet singh$106022787328719533899$https://plus.google.com/106022787328719533899$$$$' Great work <a href="http://www.tandfonline.com/doi/full/10.1080/03081079.2017.1308361" class="ot-anchor">http://www.tandfonline.com/doi/full/10.1080/03081079.2017.1308361</a>\\ufeff'
2017-05-10$15:13:52.121Z$z121vfronpibgbtf323rgnpx2me3chodc$An excellent concept indeed!$N$https://plus.google.com/109210484520678215526/posts/Hh7t885ejTG$post$kvl Subba rao$109210484520678215526$https://plus.google.com/109210484520678215526$$$$'An excellent concept indeed!\\ufeff'
2017-05-11$07:06:08.459Z$z121vhbjqoalfzudv22pdx3yooa0cfo1p$http://dx.doi.org/10.1080/03081079.2017.1308361 \n\nNew paper under aegis of Quantum Nano centre DEI,\n...$N$https://plus.google.com/111455321192996866902/posts/B1NRkfbPJM8$post$Saurabh Bhatnagar$111455321192996866902$https://plus.google.com/111455321192996866902$$$$'<a href="http://dx.doi.org/10.1080/03081079.2017.1308361" class="ot-anchor">http://dx.doi.org/10.1080/03081079.2017.1308361</a>    <br />                                <br />New paper under aegis of Quantum Nano centre DEI,<br />From n-qubit multi-particle quantum teleportation modelling to n-qudit contextuality based quantum teleportation and beyond<br />\\ufeff'
2017-05-07$05:08:56.866Z$z121wplr1qu3gjq5x04chpshwrigvnhiqqk0k$http://dx.doi.org/10.1080/03081079.2017.1308361$N$https://plus.google.com/112232874487915081207/posts/YjFQj838aN6$post$ranjit singh bhui$112232874487915081207$https://plus.google.com/112232874487915081207$$$$'<a href="http://dx.doi.org/10.1080/03081079.2017.1308361" class="ot-anchor">http://dx.doi.org/10.1080/03081079.2017.1308361</a>\\ufeff'
2017-05-14$17:07:57.331Z$z122epbapyeievufy231fdnbptn4ihglo$http://www.tandfonline.com/doi/full/10.1080/03081079.2017.1308361 \u2026\nhttp://dx.doi.org/10.1080/0308 1...$N$https://plus.google.com/112552503240317724806/posts/NDLskNsbwmd$post$Agam Sharma$112552503240317724806$https://plus.google.com/112552503240317724806$$$$'<a href="http://www.tandfonline.com/doi/full/10.1080/03081079.2017.1308361" class="ot-anchor">http://www.tandfonline.com/doi/full/10.1080/03081079.2017.1308361</a> \\u2026<br /><a href="http://dx.doi.org/10.1080/0308" class="ot-anchor">http://dx.doi.org/10.1080/0308</a>  1079.2017.1308361<br />Modern science tries to gain control over natural phenomena &amp; therefore...\\ufeff'
